Id,Sales
24107,5736.1328125
24963,5855.87451171875
25819,5960.68701171875
26675,7339.6240234375
28387,4919.45068359375
29243,4854.35791015625
30099,3951.4169921875
30955,3908.078125
31811,4206.21484375
32667,5561.99951171875
34379,4919.45068359375
35235,5472.07763671875
36091,5736.1328125
36947,5855.87451171875
37803,5960.68701171875
38659,7339.6240234375
40371,4919.45068359375
140,4933.43115234375
996,5134.99951171875
1852,6019.02197265625
2708,8329.08203125
4420,3115.07568359375
5276,4530.572265625
6132,4398.00048828125
6988,4648.50048828125
7844,4781.1533203125
8700,5570.14208984375
10412,3115.07568359375
11268,6094.12451171875
12124,5283.42822265625
12980,6069.3330078125
13836,6487.7265625
14692,8329.08203125
16404,3115.07568359375
17260,4530.572265625
18116,4398.00048828125
18972,4648.50048828125
19828,4781.1533203125
20684,5570.14208984375
22396,3115.07568359375
23252,6094.12451171875
24108,5283.42822265625
24964,6069.3330078125
25820,6487.7265625
26676,8329.08203125
29244,4530.572265625
30100,4398.00048828125
30956,4648.50048828125
31812,4781.1533203125
32668,5570.14208984375
34380,3115.07568359375
35236,6094.12451171875
36092,5283.42822265625
36948,6069.3330078125
37804,6487.7265625
38660,8329.08203125
40372,3115.07568359375
141,6940.74072265625
997,7329.35009765625
1853,7916.78125
2709,9808.1103515625
4421,5564.18115234375
5277,6157.73388671875
6133,5223.87890625
6989,5331.8671875
7845,5152.4150390625
8701,5598.52587890625
10413,5564.18115234375
11269,7343.39208984375
12125,6940.74072265625
12981,7329.35009765625
13837,7916.78125
14693,9808.1103515625
16405,5564.18115234375
17261,6157.73388671875
18117,5223.87890625
18973,5331.8671875
19829,5152.4150390625
20685,5598.52587890625
22397,5564.18115234375
23253,7343.39208984375
24109,6940.74072265625
24965,7329.35009765625
25821,7916.78125
26677,9808.1103515625
28389,5564.18115234375
29245,6157.73388671875
30101,5223.87890625
30957,5331.8671875
31813,5955.2373046875
32669,6434.6669921875
34381,5564.18115234375
35237,6823.63720703125
36093,7310.28515625
36949,7469.427734375
37805,7777.4697265625
38661,9520.9404296875
40373,5564.18115234375
142,4039.66650390625
998,4069.545166015625
1854,4661.08837890625
2710,5617.33251953125
4422,3617.481689453125
5278,3061.500732421875
6134,2960.6923828125
6990,2887.9169921875
7846,2904.384765625
8702,3877.856689453125
10414,3617.481689453125
11270,4483.2490234375
12126,4428.14208984375
12982,4328.0830078125
13838,4359.544921875
14694,5617.33251953125
16406,3617.481689453125
17262,3061.500732421875
18118,2960.6923828125
18974,2887.9169921875
19830,2904.384765625
20686,3877.856689453125
22398,3617.481689453125
23254,4483.2490234375
24110,4428.14208984375
24966,4328.0830078125
25822,4359.544921875
26678,5617.33251953125
29246,3061.500732421875
30102,2960.6923828125
30958,2887.9169921875
31814,2904.384765625
32670,3877.856689453125
34382,3617.481689453125
35238,4483.2490234375
36094,4428.14208984375
36950,4328.0830078125
37806,4359.544921875
38662,5617.33251953125
40374,3617.481689453125
143,6479.0869140625
999,6325.2138671875
1855,8272.8408203125
2711,8856.6591796875
4423,4333.388671875
5279,6216.837890625
6135,5320.58203125
6991,5033.638671875
7847,5878.70263671875
8703,5616.2958984375
10415,4333.388671875
11271,7347.1083984375
12127,6479.0869140625
12983,6325.2138671875
13839,8272.8408203125
14695,8856.6591796875
16407,4333.388671875
17263,6470.47314453125
18119,5130.07763671875
18975,4952.2861328125
19831,6412.73291015625
20687,7241.916015625
22399,4333.388671875
23255,7512.83203125
24111,7134.3564453125
24967,6832.8662109375
25823,7907.06640625
26679,8637.8115234375
28391,4333.388671875
29247,6470.47314453125
30103,5130.07763671875
30959,4952.2861328125
31815,6412.73291015625
32671,7241.916015625
34383,4333.388671875
35239,7512.83203125
36095,7134.3564453125
36951,6832.8662109375
37807,7907.06640625
38663,8637.8115234375
40375,4333.388671875
144,5409.57373046875
1000,5631.9638671875
1856,6008.03466796875
2712,7562.771484375
4424,4758.3837890625
5280,3996.3115234375
6136,3610.302734375
6992,3647.187744140625
7848,3386.2919921875
8704,3748.44482421875
10416,4758.3837890625
11272,5386.544921875
12128,5703.42822265625
12984,6037.46630859375
13840,6250.46630859375
14696,8217.798828125
16408,4758.3837890625
17264,4183.43798828125
18120,3656.00048828125
18976,3475.53955078125
19832,3875.0
20688,4655.18212890625
22400,4758.3837890625
23256,5386.544921875
24112,5703.42822265625
24968,6037.46630859375
25824,6250.46630859375
26680,8217.798828125
28392,4758.3837890625
29248,4183.43798828125
30104,3656.00048828125
30960,3475.53955078125
31816,3875.0
32672,4655.18212890625
34384,4758.3837890625
35240,5386.544921875
36096,5703.42822265625
36952,6037.46630859375
37808,6250.46630859375
38664,8217.798828125
40376,4758.3837890625
145,9562.6650390625
1001,9907.962890625
1857,10252.2265625
2713,11471.1044921875
4425,7563.05322265625
5281,8389.1123046875
6137,7334.51220703125
6993,7194.228515625
7849,6931.91748046875
8705,7229.51171875
10417,7563.05322265625
11273,9431.728515625
12129,9720.212890625
12985,9792.33203125
13841,10302.5986328125
14697,11581.9990234375
16409,7563.05322265625
17265,8333.5634765625
18121,7395.00048828125
18977,6837.8466796875
19833,7440.64208984375
20689,9078.7265625
22401,7563.05322265625
23257,9431.728515625
24113,9720.212890625
24969,9792.33203125
25825,10302.5986328125
26681,11581.9990234375
28393,7563.05322265625
29249,8333.5634765625
30105,7395.00048828125
30961,6837.8466796875
31817,7440.64208984375
32673,9078.7265625
34385,7563.05322265625
35241,9431.728515625
36097,9720.212890625
36953,9792.33203125
37809,10302.5986328125
38665,11581.9990234375
40377,7563.05322265625
146,7352.1328125
1002,7842.044921875
1858,8820.5986328125
2714,9642.2490234375
4426,6175.67626953125
5282,6146.21484375
6138,5850.0009765625
6994,5997.41748046875
7850,6084.76953125
8706,7229.57080078125
10418,6175.67626953125
11274,7877.49951171875
12130,8156.28466796875
12986,8027.8330078125
13842,8114.81787109375
14698,9642.2490234375
16410,6175.67626953125
17266,6146.21484375
18122,5850.0009765625
18978,5997.41748046875
19834,6084.76953125
20690,7229.57080078125
22402,6175.67626953125
23258,7877.49951171875
24114,8156.28466796875
24970,8027.8330078125
25826,8114.81787109375
26682,9642.2490234375
29250,6146.21484375
30106,5850.0009765625
30962,5997.41748046875
31818,6084.76953125
32674,7229.57080078125
34386,6175.67626953125
35242,7877.49951171875
36098,8156.28466796875
36954,8027.8330078125
37810,8114.81787109375
38666,9642.2490234375
40378,6175.67626953125
147,6716.82275390625
1003,6893.84033203125
1859,7534.599609375
2715,8159.83251953125
4427,7778.13818359375
5283,5555.71533203125
6139,5831.00048828125
6995,5839.833984375
7851,6018.8466796875
8707,6837.71484375
10419,7778.13818359375
11275,7137.37451171875
12131,7912.99951171875
12987,7160.08251953125
13843,6935.18115234375
14699,8159.83251953125
16411,7778.13818359375
17267,5555.71533203125
18123,5831.00048828125
18979,5839.833984375
19835,6018.8466796875
20691,6837.71484375
22403,7778.13818359375
23259,7137.37451171875
24115,7912.99951171875
24971,7160.08251953125
25827,6935.18115234375
26683,8159.83251953125
29251,5555.71533203125
30107,5831.00048828125
30963,5839.833984375
31819,6018.8466796875
32675,6837.71484375
34387,7778.13818359375
35243,7137.37451171875
36099,7912.99951171875
36955,7160.08251953125
37811,6935.18115234375
38667,8159.83251953125
40379,7778.13818359375
148,8982.0458984375
1004,8990.9560546875
1860,9540.9990234375
2716,12053.08203125
4428,11138.9619140625
5284,7284.357421875
6140,6093.3857421875
6996,6237.2509765625
7852,6757.5390625
8708,7353.57177734375
10420,11138.9619140625
11276,11017.2490234375
12132,9916.2841796875
12988,9733.9990234375
13844,9642.544921875
14700,12053.08203125
16412,11138.9619140625
17268,7284.357421875
18124,6093.3857421875
18980,6237.2509765625
19836,6757.5390625
20692,7353.57177734375
22404,11138.9619140625
23260,11017.2490234375
24116,9916.2841796875
24972,9733.9990234375
25828,9642.544921875
26684,12053.08203125
29252,7284.357421875
30108,6093.3857421875
30964,6237.2509765625
31820,6757.5390625
32676,7353.57177734375
34388,11138.9619140625
35244,11017.2490234375
36100,9916.2841796875
36956,9733.9990234375
37812,9642.544921875
38668,12053.08203125
40380,11138.9619140625
149,5657.35009765625
1005,7045.62646484375
1861,7099.05029296875
2717,8388.9130859375
4429,4322.67724609375
5285,4001.70751953125
6141,4227.00048828125
6997,4632.47119140625
7853,4376.83251953125
8709,5362.74951171875
10421,4322.67724609375
11277,5613.09033203125
12133,6381.4541015625
12989,7595.58251953125
13845,7393.416015625
14701,8509.15234375
16413,4322.67724609375
17269,4001.70751953125
18125,4227.00048828125
18981,4632.47119140625
19837,4376.83251953125
20693,5362.74951171875
22405,4322.67724609375
23261,5613.09033203125
24117,6381.4541015625
24973,7595.58251953125
25829,7393.416015625
26685,8509.15234375
28397,4322.67724609375
29253,4001.70751953125
30109,4227.00048828125
30965,4632.47119140625
31821,4376.83251953125
32677,5362.74951171875
34389,4322.67724609375
35245,5613.09033203125
36101,6381.4541015625
36957,7595.58251953125
37813,7393.416015625
38669,8509.15234375
40381,4322.67724609375
150,5053.1396484375
1006,5201.880859375
1862,5105.40625
2718,5882.58544921875
4430,4703.17333984375
5286,4530.6474609375
6142,4113.37548828125
6998,3987.470947265625
7854,4394.44384765625
8710,5421.49951171875
10422,4703.17333984375
11278,5776.63623046875
12134,5934.54443359375
12990,5870.416015625
13846,5241.0830078125
14702,6351.15283203125
16414,4703.17333984375
17270,4530.6474609375
18126,4113.37548828125
18982,3987.470947265625
19838,4394.44384765625
20694,5421.49951171875
22406,4703.17333984375
23262,5776.63623046875
24118,5934.54443359375
24974,5870.416015625
25830,5241.0830078125
26686,6351.15283203125
28398,4703.17333984375
29254,4530.6474609375
30110,4113.37548828125
30966,3987.470947265625
31822,4394.44384765625
32678,5421.49951171875
34390,4703.17333984375
35246,5776.63623046875
36102,5934.54443359375
36958,5870.416015625
37814,5241.0830078125
38670,6351.15283203125
40382,4703.17333984375
151,11185.62890625
1007,11893.68359375
1863,12634.1806640625
2719,14425.8896484375
4431,10630.828125
5287,9535.134765625
6143,8000.439453125
6999,8508.8681640625
7855,8052.73193359375
8711,8868.1474609375
10423,10630.828125
11279,11899.552734375
12135,11185.62890625
12991,11893.68359375
13847,12634.1806640625
14703,14425.8896484375
16415,10630.828125
17271,9535.134765625
18127,8000.439453125
18983,8508.8681640625
19839,8052.73193359375
20695,8868.1474609375
22407,10630.828125
23263,11899.552734375
24119,11185.62890625
24975,11893.68359375
25831,12634.1806640625
26687,14425.8896484375
28399,10630.828125
29255,9535.134765625
30111,8000.439453125
30967,8508.8681640625
31823,9130.048828125
32679,10751.4658203125
34391,10630.828125
35247,11130.365234375
36103,11701.0703125
36959,11866.8564453125
37815,12786.9404296875
38671,14486.4111328125
40383,10630.828125
152,7408.16015625
1008,8311.6826171875
1864,8242.33203125
2720,9336.314453125
4432,5775.60498046875
5288,6273.04833984375
6144,5157.9306640625
7000,5476.00048828125
7856,5256.55615234375
8712,5533.69287109375
10424,5775.60498046875
11280,8173.8818359375
12136,7408.16015625
12992,8311.6826171875
13848,8242.33203125
14704,9336.314453125
16416,5775.60498046875
17272,6273.04833984375
18128,5157.9306640625
18984,5563.06298828125
19840,5688.47119140625
20696,6522.8828125
22408,5775.60498046875
23264,8506.3115234375
24120,7511.732421875
24976,7930.14208984375
25832,7672.9326171875
26688,9063.33203125
28400,5775.60498046875
29256,6531.3505859375
30112,4944.078125
30968,5563.06298828125
31824,5688.47119140625
32680,6522.8828125
34392,5775.60498046875
35248,8506.3115234375
36104,7511.732421875
36960,7930.14208984375
37816,7672.9326171875
38672,9063.33203125
40384,5775.60498046875
153,8678.5546875
1009,8673.462890625
1865,8948.7177734375
2721,11461.8583984375
4433,7624.8349609375
5289,7250.55615234375
6145,6336.39599609375
7001,6064.208984375
7857,5736.79248046875
8713,6206.7119140625
10425,7624.8349609375
11281,8317.08984375
12137,9209.5703125
12993,8693.0654296875
13849,8828.265625
14705,11745.59765625
16417,7624.8349609375
17273,7124.87548828125
18129,6286.07763671875
18985,5638.8466796875
19841,6291.2861328125
20697,8030.8173828125
22409,7624.8349609375
23265,8317.08984375
24121,9209.5703125
24977,8693.0654296875
25833,8828.265625
26689,11745.59765625
28401,7624.8349609375
29257,7124.87548828125
30113,6286.07763671875
30969,5638.8466796875
31825,6291.2861328125
32681,8030.8173828125
34393,7624.8349609375
35249,8317.08984375
36105,9209.5703125
36961,8693.0654296875
37817,8828.265625
38673,11745.59765625
40385,7624.8349609375
154,8033.46240234375
1010,8328.490234375
1866,8910.1259765625
2722,9567.798828125
4434,6897.4365234375
5290,7598.44482421875
6146,6459.6103515625
7002,6728.2451171875
7858,6551.8056640625
8714,6892.7080078125
10426,6897.4365234375
11282,8535.2666015625
12138,8033.46240234375
12994,8328.490234375
13850,8910.1259765625
14706,9567.798828125
16418,6897.4365234375
17274,7598.44482421875
18130,6459.6103515625
18986,6728.2451171875
19842,6551.8056640625
20698,6892.7080078125
22410,6897.4365234375
23266,8535.2666015625
24122,8033.46240234375
24978,8328.490234375
25834,8910.1259765625
26690,9567.798828125
28402,6897.4365234375
29258,7598.44482421875
30114,6459.6103515625
30970,6728.2451171875
31826,7355.66748046875
32682,8341.4658203125
34394,6897.4365234375
35250,8434.8173828125
36106,8720.1416015625
36962,8736.212890625
37818,8913.5869140625
38674,9384.822265625
40386,6897.4365234375
155,6017.40673828125
1011,5346.06982421875
1867,5309.41748046875
2723,6414.41748046875
4435,5422.69873046875
5291,5272.99951171875
6147,4450.87841796875
7003,3867.68896484375
7859,3516.414794921875
8715,3718.122314453125
10427,5422.69873046875
11283,6311.66015625
12139,6017.40673828125
12995,5346.06982421875
13851,5309.41748046875
14707,6414.41748046875
16419,5422.69873046875
17275,5272.99951171875
18131,4450.87841796875
18987,3867.68896484375
19843,3516.414794921875
20699,3718.122314453125
22411,5422.69873046875
23267,6311.66015625
24123,6017.40673828125
24979,5346.06982421875
25835,5309.41748046875
26691,6414.41748046875
28403,5422.69873046875
29259,5272.99951171875
30115,4450.87841796875
30971,3867.68896484375
31827,4648.9052734375
32683,5637.73291015625
34395,5422.69873046875
35251,6197.36279296875
36107,6445.71337890625
36963,5669.64208984375
37819,5547.587890625
38675,6900.11669921875
40387,5422.69873046875
156,6459.8671875
1012,6420.85400390625
1868,6840.4814453125
2724,8030.16015625
4436,6232.7275390625
5292,5576.66748046875
6148,5052.11328125
7004,4862.04248046875
7860,4769.37548828125
8716,5131.84521484375
10428,6232.7275390625
11284,5992.77001953125
12140,6314.3994140625
12996,6196.37451171875
13852,6595.81201171875
14708,8198.9990234375
16420,5722.1005859375
17276,5071.92919921875
18132,4662.66748046875
18988,4455.6162109375
19844,5227.427734375
20700,6331.27197265625
22412,5722.1005859375
23268,5992.77001953125
24124,6314.3994140625
24980,6196.37451171875
25836,6595.81201171875
26692,8198.9990234375
28404,5722.1005859375
29260,5071.92919921875
30116,4662.66748046875
30972,4455.6162109375
31828,5227.427734375
32684,6331.27197265625
34396,5722.1005859375
35252,5992.77001953125
36108,6314.3994140625
36964,6196.37451171875
37820,6595.81201171875
38676,8198.9990234375
40388,5722.1005859375
157,5641.79931640625
1013,5812.794921875
1869,6283.33251953125
2725,7215.99951171875
4437,4506.685546875
5293,4924.072265625
6149,4825.38525390625
7005,4665.583984375
7861,4945.8466796875
8717,5768.8564453125
10429,4506.685546875
11285,6335.7490234375
12141,5872.8564453125
12997,6063.8330078125
13853,5744.2734375
14709,7215.99951171875
16421,4506.685546875
17277,4924.072265625
18133,4825.38525390625
18989,4665.583984375
19845,4945.8466796875
20701,5768.8564453125
22413,4506.685546875
23269,6335.7490234375
24125,5872.8564453125
24981,6063.8330078125
25837,5744.2734375
26693,7215.99951171875
29261,4924.072265625
30117,4825.38525390625
30973,4665.583984375
31829,4945.8466796875
32685,5768.8564453125
34397,4506.685546875
35253,6335.7490234375
36109,5872.8564453125
36965,6063.8330078125
37821,5744.2734375
38677,7215.99951171875
40389,4506.685546875
158,8443.1103515625
1014,7939.93017578125
1870,8751.9443359375
2726,10406.5986328125
4438,4794.18115234375
5294,6620.333984375
6150,6663.22021484375
7006,6037.689453125
7862,6150.24462890625
8718,6481.5615234375
10430,4794.18115234375
11286,7984.01708984375
12142,8443.1103515625
12998,7939.93017578125
13854,8751.9443359375
14710,10406.5986328125
16422,4794.18115234375
17278,6620.333984375
18134,6663.22021484375
18990,6037.689453125
19846,6150.24462890625
20702,6481.5615234375
22414,4794.18115234375
23270,7984.01708984375
24126,8443.1103515625
24982,7939.93017578125
25838,8751.9443359375
26694,10406.5986328125
28406,4794.18115234375
29262,6620.333984375
30118,6663.22021484375
30974,6037.689453125
31830,6660.33349609375
32686,7728.26611328125
34398,4794.18115234375
35254,7366.82080078125
36110,8763.712890625
36966,7761.42626953125
37822,8996.5283203125
38678,10262.5869140625
40390,4794.18115234375
159,12087.7529296875
1015,12999.9091796875
1871,14318.19140625
2727,17901.533203125
4439,8376.43359375
5295,9403.5126953125
6151,9054.5595703125
7007,9177.0009765625
7863,8949.9375
8719,9449.1376953125
10431,8376.43359375
11287,11697.1259765625
12143,12087.7529296875
12999,12999.9091796875
13855,14318.19140625
14711,17901.533203125
16423,8376.43359375
17279,9607.0009765625
18135,8979.9248046875
18991,8886.0009765625
19847,9202.400390625
20703,11739.6650390625
22415,8376.43359375
23271,11347.33203125
24127,12452.212890625
24983,13382.931640625
25839,13695.1318359375
26695,17895.685546875
28407,8376.43359375
29263,9607.0009765625
30119,8979.9248046875
30975,8886.0009765625
31831,9202.400390625
32687,11739.6650390625
34399,8376.43359375
35255,11347.33203125
36111,12452.212890625
36967,13382.931640625
37823,13695.1318359375
38679,17895.685546875
40391,8376.43359375
160,6510.7890625
1016,6009.17822265625
1872,6709.0869140625
2728,7830.76708984375
3584,2026.7471923828125
4440,4978.91845703125
5296,5451.9072265625
6152,5499.9541015625
7008,4938.51123046875
7864,5110.04296875
8720,5549.955078125
9576,2026.7471923828125
10432,4978.91845703125
11288,6224.52685546875
12144,6510.7890625
13000,6009.17822265625
13856,6709.0869140625
14712,7830.76708984375
15568,2026.7471923828125
16424,4978.91845703125
17280,5985.7890625
18136,6039.38427734375
18992,5352.92919921875
19848,6223.99951171875
20704,7775.166015625
21560,2026.7471923828125
22416,4978.91845703125
23272,7314.74951171875
24128,8059.3564453125
24984,7125.26611328125
25840,7255.93310546875
26696,8655.1865234375
27552,2026.7471923828125
28408,4978.91845703125
29264,5985.7890625
30120,6039.38427734375
30976,5352.92919921875
31832,6223.99951171875
32688,7775.166015625
33544,2026.7471923828125
34400,4978.91845703125
35256,7314.74951171875
36112,8059.3564453125
36968,7125.26611328125
37824,7255.93310546875
38680,8655.1865234375
39536,2026.7471923828125
40392,4978.91845703125
161,3536.3701171875
1017,3661.624755859375
1873,3745.438232421875
2729,4309.841796875
4441,2947.74462890625
5297,2740.266845703125
6153,2436.720703125
7009,2409.08349609375
7865,2323.333984375
8721,2488.15576171875
10433,2947.74462890625
11289,3710.181640625
12145,3815.071044921875
13001,3759.0
13857,3857.1328125
14713,4449.26611328125
16425,2947.74462890625
17281,2751.625
18137,2364.540283203125
18993,2320.692626953125
19849,2670.427490234375
20705,3201.545166015625
22417,2947.74462890625
23273,3710.181640625
24129,3815.071044921875
24985,3759.0
25841,3857.1328125
26697,4449.26611328125
28409,2947.74462890625
29265,2751.625
30121,2364.540283203125
30977,2320.692626953125
31833,2670.427490234375
32689,3201.545166015625
34401,2947.74462890625
35257,3710.181640625
36113,3815.071044921875
36969,3759.0
37825,3857.1328125
38681,4449.26611328125
40393,2947.74462890625
162,5041.06982421875
1018,5881.6064453125
1874,5676.2626953125
2730,6449.9814453125
4442,3571.798828125
5298,4395.88427734375
6154,3938.232666015625
7010,4432.00048828125
7866,3905.76611328125
8722,4115.15966796875
10434,3571.798828125
11290,5256.36328125
12146,5041.06982421875
13002,5881.6064453125
13858,5676.2626953125
14714,6449.9814453125
16426,3571.798828125
17282,4403.89501953125
18138,3748.308837890625
18994,4338.50048828125
19850,4369.1337890625
20706,5275.74951171875
22418,3571.798828125
23274,5325.166015625
24130,5566.64208984375
24986,6325.06591796875
25842,5374.26611328125
26698,6519.7490234375
28410,3571.798828125
29266,4403.89501953125
30122,3748.308837890625
30978,4338.50048828125
31834,4369.1337890625
32690,5275.74951171875
34402,3571.798828125
35258,5325.166015625
36114,5566.64208984375
36970,6325.06591796875
37826,5374.26611328125
38682,6519.7490234375
40394,3571.798828125
163,8502.48046875
1019,9213.7353515625
1875,9658.14453125
2731,11687.744140625
4443,7431.65478515625
5299,7198.53369140625
6155,6246.09814453125
7011,6434.62255859375
7867,6063.87890625
8723,6303.8544921875
10435,7431.65478515625
11291,9279.837890625
12147,8502.48046875
13003,9213.7353515625
13859,9658.14453125
14715,11687.744140625
16427,7431.65478515625
17283,7198.53369140625
18139,6246.09814453125
18995,6434.62255859375
19851,6063.87890625
20707,6303.8544921875
22419,7431.65478515625
23275,9279.837890625
24131,8502.48046875
24987,9213.7353515625
25843,9658.14453125
26699,11687.744140625
28411,7431.65478515625
29267,7198.53369140625
30123,6246.09814453125
30979,6434.62255859375
31835,6798.00048828125
32691,7836.06689453125
34403,7431.65478515625
35259,8958.908203125
36115,9101.927734375
36971,9040.6416015625
37827,10034.234375
38683,12060.5283203125
40395,7431.65478515625
164,9318.5751953125
1020,9789.490234375
1876,10353.490234375
2732,12800.3623046875
4444,9993.07421875
5300,9067.66796875
6156,6867.26904296875
7012,7215.888671875
7868,6558.806640625
8724,7022.5859375
10436,9993.07421875
11292,10844.052734375
12148,9318.5751953125
13004,9789.490234375
13860,10353.490234375
14716,12800.3623046875
16428,9993.07421875
17284,9067.66796875
18140,6867.26904296875
18996,7215.888671875
19852,6558.806640625
20708,7022.5859375
22420,9993.07421875
23276,10844.052734375
24132,9318.5751953125
24988,9789.490234375
25844,10353.490234375
26700,12800.3623046875
28412,9993.07421875
29268,9067.66796875
30124,6867.26904296875
30980,7215.888671875
31836,7576.7607421875
32692,9092.134765625
34404,9993.07421875
35260,9613.728515625
36116,9765.6416015625
36972,9791.6416015625
37828,10497.822265625
38684,13112.9990234375
40396,9993.07421875
165,6838.37744140625
1021,7057.294921875
1877,7923.9326171875
2733,9586.9990234375
4445,6269.11181640625
5301,5313.3583984375
6157,4967.833984375
7013,4808.41748046875
7869,4648.38525390625
8725,5688.2861328125
10437,6269.11181640625
11293,8294.2490234375
12149,7248.28515625
13005,8299.08203125
13861,7626.81787109375
14717,9586.9990234375
16429,6269.11181640625
17285,5313.3583984375
18141,4967.833984375
18997,4808.41748046875
19853,4648.38525390625
20709,5688.2861328125
22421,6269.11181640625
23277,8294.2490234375
24133,7248.28515625
24989,8299.08203125
25845,7626.81787109375
26701,9586.9990234375
29269,5313.3583984375
30125,4967.833984375
30981,4808.41748046875
31837,4648.38525390625
32693,5688.2861328125
35261,8294.2490234375
36117,7248.28515625
36973,8299.08203125
37829,7626.81787109375
38685,9586.9990234375
40397,6269.11181640625
166,7662.6103515625
1022,7939.49072265625
1878,8745.7080078125
2734,10808.2060546875
4446,6661.8125
5302,6276.11181640625
6158,5405.3662109375
7014,5521.46728515625
7870,5519.12255859375
8726,5914.8505859375
10438,6661.8125
11294,7941.19580078125
12150,7662.6103515625
13006,7939.49072265625
13862,8745.7080078125
14718,10808.2060546875
16430,6661.8125
17286,6276.11181640625
18142,5405.3662109375
18998,5521.46728515625
19854,5519.12255859375
20710,5914.8505859375
22422,6661.8125
23278,7941.19580078125
24134,7662.6103515625
24990,7939.49072265625
25846,8745.7080078125
26702,10808.2060546875
28414,6661.8125
29270,6276.11181640625
30126,5405.3662109375
30982,5521.46728515625
31838,6012.2861328125
32694,7168.93359375
34406,6661.8125
35262,7671.27197265625
36118,8053.427734375
36974,8285.7841796875
37830,8595.6455078125
38686,10591.41015625
40398,6661.8125
167,5266.55322265625
1023,5021.3154296875
1879,5320.2626953125
2735,5920.82421875
4447,4261.388671875
5303,4324.31005859375
6159,3988.60498046875
7015,3983.15576171875
7871,4016.844482421875
8727,4073.333740234375
10439,4261.388671875
11295,5039.52880859375
12151,5266.55322265625
13007,5021.3154296875
13863,5320.2626953125
14719,5920.82421875
16431,4261.388671875
17287,4324.31005859375
18143,3988.60498046875
18999,4182.68798828125
19855,4380.5888671875
20711,4928.82275390625
22423,4261.388671875
23279,5209.62451171875
24135,5335.79931640625
24991,5143.35693359375
25847,4911.6005859375
26703,5984.19921875
28415,4261.388671875
29271,4434.05029296875
30127,3913.84619140625
30983,4182.68798828125
31839,4380.5888671875
32695,4928.82275390625
34407,4261.388671875
35263,5209.62451171875
36119,5335.79931640625
36975,5143.35693359375
37831,4911.6005859375
38687,5984.19921875
40399,4261.388671875
168,5914.71044921875
1024,5925.544921875
1880,6636.82177734375
2736,6695.916015625
4448,2510.7041015625
5304,4469.7861328125
6160,4786.00048828125
7016,4624.5
7872,4336.2314453125
8728,5190.427734375
10440,2510.7041015625
11296,5751.12451171875
12152,6121.14208984375
13008,6197.66552734375
13864,6106.36328125
14720,6695.916015625
16432,2510.7041015625
17288,4469.7861328125
18144,4786.00048828125
19000,4624.5
19856,4336.2314453125
20712,5190.427734375
22424,2510.7041015625
23280,5751.12451171875
24136,6121.14208984375
24992,6197.66552734375
25848,6106.36328125
26704,6695.916015625
29272,4469.7861328125
30128,4786.00048828125
30984,4624.5
31840,4336.2314453125
32696,5190.427734375
34408,2510.7041015625
35264,5751.12451171875
36120,6121.14208984375
36976,6197.66552734375
37832,6106.36328125
38688,6695.916015625
40400,2510.7041015625
169,3444.759033203125
1025,3580.08740234375
1881,3918.726806640625
2737,4395.94482421875
4449,1933.6016845703125
5305,3108.53369140625
6161,2713.90283203125
7017,2882.222412109375
7873,2867.4150390625
8729,3098.82958984375
10441,1933.6016845703125
11297,3529.24951171875
12153,3444.759033203125
13009,3580.08740234375
13865,3918.726806640625
14721,4395.94482421875
16433,1933.6016845703125
17289,3108.53369140625
18145,2713.90283203125
19001,2882.222412109375
19857,2867.4150390625
20713,3098.82958984375
22425,1933.6016845703125
23281,3529.24951171875
24137,3444.759033203125
24993,3580.08740234375
25849,3918.726806640625
26705,4395.94482421875
28417,1933.6016845703125
29273,3108.53369140625
30129,2713.90283203125
30985,2882.222412109375
31841,3047.190673828125
32697,3383.93310546875
34409,1933.6016845703125
35265,3180.5458984375
36121,3485.9990234375
36977,3523.214111328125
37833,3733.235107421875
38689,4222.29345703125
40401,1933.6016845703125
170,5364.57373046875
1026,5565.876953125
1882,6368.10888671875
2738,7104.6787109375
4450,3778.27099609375
5306,4285.4228515625
6162,4031.29296875
7018,4032.444580078125
7874,4128.95166015625
8730,4231.525390625
10442,3778.27099609375
11298,5271.82080078125
12154,5364.57373046875
13010,5565.876953125
13866,6368.10888671875
14722,7104.6787109375
16434,3778.27099609375
17290,4285.4228515625
18146,4031.29296875
19002,4032.444580078125
19858,4128.95166015625
20714,4231.525390625
22426,3778.27099609375
23282,5271.82080078125
24138,5364.57373046875
24994,5565.876953125
25850,6368.10888671875
26706,7104.6787109375
28418,3778.27099609375
29274,4285.4228515625
30130,4031.29296875
30986,4032.444580078125
31842,4591.00048828125
32698,4809.2001953125
34410,3778.27099609375
35266,5259.4541015625
36122,5717.0
36978,5751.49951171875
37834,6452.35205078125
38690,6793.529296875
40402,3778.27099609375
171,6206.54345703125
1027,6053.92822265625
1883,6547.0869140625
2739,7645.76708984375
4451,5294.7021484375
5307,5592.046875
6163,4957.48876953125
7019,4755.40478515625
7875,4628.447265625
8731,4775.97802734375
10443,5294.7021484375
11299,6584.41748046875
12155,6206.54345703125
13011,6053.92822265625
13867,6547.0869140625
14723,7645.76708984375
16435,5294.7021484375
17291,5513.63232421875
18147,4811.693359375
19003,4469.57275390625
19859,5242.19970703125
20715,6523.166015625
22427,5294.7021484375
23283,6705.8330078125
24139,6986.927734375
